id,age_0_9,age_10s,age_20s,age_30s,age_40s,age_50_plus,gender_male,gender_female,reason,impressions
DNtqI08XwrY,0.0,0.05,0.15,0.3,0.4,0.1,0.2,0.8,"This video deals with themes of family, loss, and reconciliation, which typically resonate with middle-aged audiences, especially women who might relate to the emotional depth. The narrative structure and emotional intensity are likely to attract viewers, particularly women in their 30s and 40s, who are often more engaged in stories of personal struggle and relationships.",278
QrbMYrLwAVY,0.0,0.1,0.15,0.25,0.3,0.2,0.2,0.8,"The story revolves around a family dealing with complex emotional and social issues, which typically resonates with older audiences, especially women who relate to familial roles. The narrative's emotional depth and themes of caregiving and family responsibilities are likely to appeal more to women in their 30s to 50s.",254
XixqvoEcIcs,0.01,0.1,0.3,0.35,0.15,0.09,0.2,0.8,"This video is likely to attract primarily female viewers, especially those in their 20s and 30s, due to its emotional and dramatic storyline which is common in popular soap operas. The complex narrative involving family secrets and betrayals is particularly appealing to a mature audience who enjoys intricate plots.",141
qg7hFjwNVis,0.0,0.1,0.2,0.3,0.3,0.1,0.2,0.8,This video likely appeals to older audiences due to its nostalgic and reflective themes. Its emotional and poetic nature may attract a predominantly female audience.,113
qXPi_W7AEZI,0.0,0.1,0.4,0.3,0.15,0.05,0.2,0.8,"The video script involves emotional storytelling centered around motherhood and life challenges, which may resonate more with female viewers. The themes of family, societal pressure, and personal struggles are likely to attract a young to middle-aged adult audience, particularly those in their 20s to 30s.",2141
cKl9eeYYItQ,0.0,0.1,0.5,0.3,0.1,0.0,0.2,0.8,"This video appears to center around themes of love, heartbreak, and emotional introspection, which are often popular among young adults, particularly women. The style and content suggest it might resonate well with a female audience in their 20s and 30s.",162
QG1i1OoEUiA,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.8,"This video focuses on themes like health, longevity, and lifestyle changes in later life, which are likely to resonate more with older viewers, particularly those in their 40s and above. Additionally, the conversational tone and topics such as cooking and personal anecdotes may appeal more to female audiences, leading to a higher predicted viewership among women.",110
DIcx1XH7Je4,0.0,0.0,0.1,0.3,0.4,0.2,0.2,0.8,"This video discusses deep family issues, marriage dilemmas, and personal growth experiences, which resonate more with mature audiences. The emotional and relational complexities presented are likely to attract a predominantly female audience, as they often engage more with narrative-driven and emotional content.",124
KBxw5wmdpdU,0.0,0.2,0.4,0.3,0.1,0.0,0.2,0.8,"This video focuses on drama, infidelity, and personal life scandals, themes that are popular among young to middle-aged adults, particularly women. The narrative style and dramatic elements appeal to a female audience interested in relationship dynamics and personal drama.",135
7UCih6xc9kE,0.0,0.3,0.5,0.15,0.05,0.0,0.2,0.8,"This video likely appeals to younger audiences, particularly those in their teens and twenties, due to its focus on emotional and romantic themes. The lyrical content and style suggest a strong appeal to female viewers who often engage more with such expressive content.",104
AdhbFJZuWWc,0.05,0.15,0.5,0.2,0.05,0.05,0.2,0.8,"This video seems to target a younger audience, primarily in their twenties, due to its upbeat music and party-like atmosphere. The content's themes of romance and vibrant energy likely appeal more to female viewers.",127
0zOjFLu4BCI,0.0,0.1,0.7,0.15,0.05,0.0,0.2,0.8,"This video predominantly targets young adults, particularly women in their 20s, due to its focus on social interactions and beauty routines. The conversational and informal style likely appeals more to a younger, female demographic interested in lifestyle and relationship content.",111
YYwS4Fx9XxU,0.0,0.01,0.05,0.1,0.24,0.6,0.2,0.8,"This video focuses on age-related skin issues and natural remedies, which are likely to appeal more to older adults, particularly those over 50. Additionally, the emphasis on home remedies and health tips traditionally appeals more to female audiences.",1081
vWVFTyPBPms,0.0,0.05,0.15,0.25,0.35,0.2,0.2,0.8,"This video primarily discusses diet management, intermittent fasting, and health foods, which typically appeal to an adult audience concerned with healthy living. The content and style suggest that it is more likely to attract women, particularly from their late 20s to 50s, who are interested in lifestyle and wellness topics.",112
XlX7SkXUA5Q,0.0,0.0,0.05,0.15,0.3,0.5,0.2,0.8,"This video focuses on skin care tips using affordable products, particularly targeting age-related skin issues, which are more relevant to older adults, particularly those over 40. The content's emphasis on beauty and skincare is likely to attract more female viewers.",1118
SzQakAFX86M,0.05,0.2,0.4,0.3,0.05,0.0,0.2,0.8,"This video likely appeals to parents and young adults interested in childcare and parenting, especially due to the discussions about a child's behavior and daycare experiences. The conversational style and focus on family dynamics suggest a higher female viewership, particularly among those in their 20s and 30s.",1385
zowcobEz4dA,0.0,0.0,0.2,0.5,0.2,0.1,0.2,0.8,"This video likely appeals to women in their 30s and 40s due to its themes of resilience, motherhood, and overcoming hardships. The narrative's emotional depth and historical context resonate with those who have similar life experiences or interests in family dynamics.",288
p7MdD6UfOFA,0.01,0.05,0.2,0.35,0.3,0.09,0.2,0.8,"This video features dramatic and intense storytelling that is often appealing to an older female audience. The themes of familial betrayal, justice, and redemption resonate particularly well with women in their 30s and 40s who are primary consumers of such content.",273
6JZTLaBPYDU,0.0,0.0,0.1,0.2,0.35,0.35,0.2,0.8,"This video appeals to an older audience, particularly those in their 40s and 50s, because it centers around themes of family, nostalgia, and generational relationships. The emotional narrative and family-focused content are likely to resonate more with women.",291
3ULh5sFJrZE,0.0,0.05,0.15,0.35,0.3,0.15,0.2,0.8,"This video is likely to appeal to middle-aged women who are interested in cooking, particularly traditional and homemade dishes. The detailed explanation of making kimchi suggests it targets viewers who are familiar with or want to learn traditional Korean recipes.",112
TTVdMu5zX1g,0.05,0.7,0.2,0.03,0.01,0.01,0.2,0.8,"This video appears to be a casual, playful interaction among young individuals, which is likely to resonate with teenagers who appreciate relatable and light-hearted content. The presence of young female characters and the nature of the content suggest a higher appeal to a predominantly young female audience.",111
fZ7Mhs5yoJ4,0.0,0.1,0.5,0.3,0.1,0.0,0.2,0.8,"This video primarily covers relationships and interactions from a reality show, which typically appeals to young adults in their 20s and 30s who are interested in contemporary dating culture. The focus on emotional dynamics and relationship insights suggests a stronger appeal to female viewers.",104
qB7Zxj8tH0o,0.0,0.6,0.3,0.1,0.0,0.0,0.2,0.8,"This video likely appeals to a younger audience, primarily teenagers and young adults, due to its energetic and music-centric content. The themes of self-expression and independence resonate more with female viewers, possibly due to the emotional and introspective nature of the lyrics.",120
qthSfHZUvJI,0.0,0.1,0.7,0.15,0.05,0.0,0.2,0.8,"This video primarily appeals to young adults and women due to its focus on local food exploration and beauty products, which are popular topics among this demographic. The casual, conversational tone and emphasis on personal experiences and recommendations cater to a predominantly female audience who enjoy lifestyle content.",1012
8RARSlvL6BI,0.0,0.0,0.0,0.1,0.2,0.7,0.1,0.9,"This video focuses on hairstyles and hair care tips for women over the age of 50, addressing common concerns such as thinning hair and aging appearance. The content is tailored towards older women who are interested in maintaining their appearance and looking younger, which aligns with a predominantly female audience in the 50+ age group.",136
